Rag_Rain_comp_BLEU	Rag_Rain_comp_ROUGE	Rag_Rain_comp_Readability	Rag_Rain_comp_TextStat	Rag_Rain_comp_LexicalDiversity	Rag_Rain_comp_SentenceLength	Rag_Rain_comp_bert	Rag_Rain_comp_STS	Rag_Rain_dishon_BLEU	Rag_Rain_dishon_ROUGE	Rag_Rain_dishon_Readability	Rag_Rain_dishon_TextStat	Rag_Rain_dishon_LexicalDiversity	Rag_Rain_dishon_SentenceLength	Rag_Rain_dishon_bert	Rag_Rain_dishon_STS	Rag_BLEU	Rag_ROUGE	Rag_Readability	Rag_TextStat	Rag_LexicalDiversity	Rag_SentenceLength	Rag_bert	Rag_STS	Answer_Alexa_BLEU	Answer_Alexa_ROUGE	Answer_Alexa_Readability	Answer_Alexa_TextStat	Answer_Alexa_LexicalDiversity	Answer_Alexa_SentenceLength	Answer_Alexa_bert	Answer_Alexa_STS	Excerpts_BLEU	Excerpts_ROUGE	Excerpts_Readability	Excerpts_TextStat	Excerpts_LexicalDiversity	Excerpts_SentenceLength	Excerpts_bert	Excerpts_STS	Designed_Answer_1_BLEU	Designed_Answer_1_ROUGE	Designed_Answer_1_Readability	Designed_Answer_1_TextStat	Designed_Answer_1_LexicalDiversity	Designed_Answer_1_SentenceLength	Designed_Answer_1_bert	Designed_Answer_1_STS	Designed_Answer_2_BLEU	Designed_Answer_2_ROUGE	Designed_Answer_2_Readability	Designed_Answer_2_TextStat	Designed_Answer_2_LexicalDiversity	Designed_Answer_2_SentenceLength	Designed_Answer_2_bert	Designed_Answer_2_STS	Designed_Answer_Non_Proactive_1_BLEU	Designed_Answer_Non_Proactive_1_ROUGE	Designed_Answer_Non_Proactive_1_Readability	Designed_Answer_Non_Proactive_1_TextStat	Designed_Answer_Non_Proactive_1_LexicalDiversity	Designed_Answer_Non_Proactive_1_SentenceLength	Designed_Answer_Non_Proactive_1_bert	Designed_Answer_Non_Proactive_1_STS	Designed_Answer_Non_Proactive_2_BLEU	Designed_Answer_Non_Proactive_2_ROUGE	Designed_Answer_Non_Proactive_2_Readability	Designed_Answer_Non_Proactive_2_TextStat	Designed_Answer_Non_Proactive_2_LexicalDiversity	Designed_Answer_Non_Proactive_2_SentenceLength	Designed_Answer_Non_Proactive_2_bert	Designed_Answer_Non_Proactive_2_STS	Designed_Answer_Non_Proactive_3_BLEU	Designed_Answer_Non_Proactive_3_ROUGE	Designed_Answer_Non_Proactive_3_Readability	Designed_Answer_Non_Proactive_3_TextStat	Designed_Answer_Non_Proactive_3_LexicalDiversity	Designed_Answer_Non_Proactive_3_SentenceLength	Designed_Answer_Non_Proactive_3_bert	Designed_Answer_Non_Proactive_3_STS	Designed_Answer_Non_Proactive_4_BLEU	Designed_Answer_Non_Proactive_4_ROUGE	Designed_Answer_Non_Proactive_4_Readability	Designed_Answer_Non_Proactive_4_TextStat	Designed_Answer_Non_Proactive_4_LexicalDiversity	Designed_Answer_Non_Proactive_4_SentenceLength	Designed_Answer_Non_Proactive_4_bert	Designed_Answer_Non_Proactive_4_STS	Designed_Answer_Non_Proactive_5_BLEU	Designed_Answer_Non_Proactive_5_ROUGE	Designed_Answer_Non_Proactive_5_Readability	Designed_Answer_Non_Proactive_5_TextStat	Designed_Answer_Non_Proactive_5_LexicalDiversity	Designed_Answer_Non_Proactive_5_SentenceLength	Designed_Answer_Non_Proactive_5_bert	Designed_Answer_Non_Proactive_5_STS
3.563175604612282e-155	0.2413793103448276	60.82	9.0	135.52000000000015	14.0	0.20911097526550293	0.3699497580528259	3.763367774109531e-155	0.2413793103448276	68.77	6.0	67.75999999999999	14.0	0.21127592027187347	0.37314972281455994	5.434475470514335e-155	0.2903225806451613	58.79	9.0	63.09333333333332	16.0	0.2590692937374115	0.43181276321411133	4.954747880852364e-156	0.0851063829787234	103.63	4.0	33.879999999999995	12.0	0.03149907663464546	0.12080810219049454	1.0	1.0	53.21	11.0	72.57600000000004	20.0	1.0	1.0	3.3660584668963233e-155	0.1724137931034483	57.61	13.0	45.17333333333334	25.0	0.146979421377182	0.23782558739185333	2.5868513716848386e-155	0.2222222222222222	87.72	4.0	30.240000000000013	11.5	0.1754600703716278	0.3377992510795593	1.8995219095450615e-155	0.15384615384615383	64.71	9.0	35.84	16.0	0.12050057202577591	0.2299351543188095	2.5868513716848386e-155	0.2222222222222222	87.72	4.0	30.240000000000013	11.0	0.1728457510471344	0.33201083540916443	3.3660584668963233e-155	0.1724137931034483	57.61	13.0	45.17333333333334	24.0	0.14752346277236938	0.24567338824272156																
1.805872220406465e-155	0.24074074074074076	64.2	9.0	134.5399999999999	17.5	0.31479206681251526	0.6480684876441956	1.805872220406465e-155	0.24074074074074076	64.2	9.0	134.5399999999999	17.5	0.31479206681251526	0.6480684876441956	0.059855613607822274	0.27777777777777785	56.93	13.0	44.84666666666666	35.0	0.3701466917991638	0.71517014503479	5.45719652817848e-156	0.09803921568627451	93.64	3.0	58.33333333333334	14.0	0.088246189057827	0.09108025580644608	1.0	1.0	47.42	12.0	74.0	42.5	1.0	1.0000001192092896	0.1077049098057132	0.4070796460176991	45.25	12.0	36.55555555555556	19.0	0.49063125252723694	0.6076037883758545	0.08726754960665976	0.3486238532110092	39.84	12.0	63.00000000000002	16.5	0.4572617709636688	0.7487355470657349	0.1077049098057132	0.4070796460176991	45.25	12.0	36.55555555555556	18.5	0.47895559668540955	0.6150093674659729	0.09033049564763447	0.3486238532110092	39.84	12.0	63.00000000000002	16.0	0.4572746455669403	0.7418064475059509																								
0.07666268456952831	0.3058823529411765	51.82	15.0	70.85558731455015	30.0	0.3190218508243561	0.7228730916976929	0.06340439837980115	0.2896551724137931	58.45	10.0	33.15753095171785	32.0	0.28585171699523926	0.6417219638824463	0.08974945976545001	0.3815789473684211	38.32	15.0	71.74588235294118	19.0	0.3322339653968811	0.718604326248169	0.0	0.02173913043478261	117.16	2.0	6.0	8.0	-0.1133006364107132	0.06246359273791313	1.0	1.0	42.21	13.0	65.68181818181819	31.666666666666668	1.000000238418579	1.0	0.258026827264852	0.45945945945945943	33.54	16.0	76.88000000000001	22.666666666666668	0.4939940273761749	0.7161269187927246	0.24057670780696194	0.5	37.64	15.0	58.33333333333334	27.0	0.5154945850372314	0.8421891331672668	0.258026827264852	0.45945945945945943	33.54	16.0	76.88000000000001	22.333333333333332	0.48671817779541016	0.7152760028839111	0.13616996737742446	0.3943661971830986	35.98	16.0	43.54166666666667	19.666666666666668	0.40879717469215393	0.5778191089630127	0.24455345172486162	0.5	37.64	15.0	58.33333333333334	26.5	0.507595419883728	0.8406957387924194																
0.11311607397549797	0.41350210970464135	23.05	18.0	54.92307692307692	26.0	0.4741100072860718	0.4916578531265259	0.11311607397549797	0.41350210970464135	23.05	18.0	54.92307692307692	26.0	0.4741100072860718	0.4916578531265259	0.11311607397549797	0.41350210970464135	23.05	18.0	54.92307692307692	26.0	0.4741100072860718	0.4916578531265259	2.5005534215455184e-156	0.14492753623188406	24.45	0.0	85.17600000000002	45.0	0.1955963671207428	0.19761121273040771	1.0	1.0	47.49	11.0	66.56895193065407	16.818181818181817	1.0	1.0	0.015447753989604584	0.28019323671497587	9.38	17.0	53.23499999999999	21.0	0.4409993290901184	0.47802668809890747	0.0013755868971873056	0.19791666666666666	21.74	13.0	32.256	25.0	0.41868701577186584	0.5161306262016296	0.0013755868971873056	0.19791666666666666	21.74	13.0	32.256	24.0	0.3924696147441864	0.5183050036430359	0.01576629789440598	0.28019323671497587	9.38	17.0	53.23499999999999	20.5	0.43289265036582947	0.47987884283065796																								
0.057777463876020174	0.31496062992125984	24.61	19.0	54.530303030303024	32.5	0.2575555443763733	0.6337094902992249	0.057777463876020174	0.31496062992125984	24.61	19.0	54.530303030303024	32.5	0.2575555443763733	0.6337094902992249	1.896355235282911e-155	0.12500000000000003	47.79	11.0	252.00000000000009	17.0	0.19709259271621704	0.538709282875061	0.0	0.025974025974025976	87.72	6.0	11.0	13.0	0.012524807825684547	0.014097467064857483	1.0	1.0	32.53	16.0	66.0	23.0	1.0	1.0	0.07907003894996889	0.4318181818181818	40.69	13.0	45.17333333333334	25.0	0.5693970918655396	0.869094729423523	0.36961414475744286	0.6964285714285714	31.21	17.0	65.83111111111113	25.0	0.6909262537956238	0.969282329082489	0.07907003894996889	0.4318181818181818	40.69	13.0	45.17333333333334	24.0	0.5527618527412415	0.8645529747009277	0.36961414475744286	0.6964285714285714	31.21	17.0	65.83111111111113	24.5	0.6860499978065491	0.9662154912948608																								
0.10067886353392054	0.3269230769230769	63.02	8.0	51.510000000000005	27.0	0.35592928528785706	0.6409245133399963	0.10067886353392054	0.3269230769230769	63.02	8.0	51.510000000000005	27.0	0.35592928528785706	0.6409245133399963	0.07243456376033233	0.2727272727272727	62.68	9.0	68.59999999999998	21.0	0.3296026587486267	0.39318808913230896	1.4618333369680346e-155	0.1282051282051282	93.64	3.0	58.33333333333334	14.0	0.07375480979681015	0.10987303406000137	1.0	1.0	45.05	13.0	53.0	20.0	1.0	1.0000001192092896	0.023208417172571456	0.36923076923076925	67.76	8.0	12.0	13.0	0.4957091808319092	0.7446202039718628	0.016160267439372815	0.3076923076923077	84.68	5.0	12.0	13.0	0.34994977712631226	0.4577251076698303	0.016160267439372815	0.3076923076923077	84.68	5.0	12.0	12.0	0.33414316177368164	0.4540923237800598	0.022128357529651848	0.36923076923076925	67.76	8.0	12.0	12.0	0.4622713327407837	0.7522925734519958																								
0.03653422088734244	0.26666666666666666	55.58	12.0	49.0	26.5	0.2942323386669159	0.41835832595825195	0.03443551099314906	0.2569832402234637	56.08	12.0	48.0	26.0	0.29978281259536743	0.4261947572231293	9.033007609436535e-156	0.18604651162790697	25.29	17.0	112.00000000000003	24.0	0.27310711145401	0.3623427152633667	1.138866627183371e-160	0.04225352112676057	87.72	5.0	11.0	13.0	0.024355679750442505	0.0018120440654456615	1.0	1.0	53.75	12.0	65.79268292682926	28.8	1.0	1.0	0.0005067914084282232	0.2027027027027027	72.16	7.0	71.68	17.0	0.4064050316810608	0.7900557518005371	0.01633347864799456	0.26666666666666666	88.06	7.0	53.94666666666666	18.0	0.37603309750556946	0.7956372499465942	0.0005639054219532283	0.2027027027027027	72.16	7.0	71.68	16.0	0.3924253582954407	0.7720938920974731	0.01633347864799456	0.26666666666666666	88.06	7.0	53.94666666666666	17.5	0.36139345169067383	0.783700704574585	0.07239844472929624	0.42045454545454547	73.17	7.0	46.125	15.666666666666666	0.4767981767654419	0.8665005564689636																
0.039013715732043514	0.2434782608695652	52.9	11.0	64.62844036697248	20.0	0.2966303825378418	0.6400851011276245	0.039013715732043514	0.2434782608695652	52.9	11.0	64.62844036697248	20.0	0.2966303825378418	0.6400851011276245	0.053782543482723794	0.20606060606060608	50.97	13.0	89.28836739037888	22.666666666666668	0.25632429122924805	0.3715169429779053	1.7974336110510068e-156	0.11538461538461536	53.88	8.0	10.0	11.0	0.19363147020339966	0.19777673482894897	1.0	1.0	58.62	10.0	70.56000000000003	22.5	0.9999998211860657	1.0	0.4045668554047038	0.6578947368421053	88.06	7.0	53.94666666666666	18.0	0.6913748979568481	0.9159098863601685	2.541954990213655e-156	0.23529411764705882	87.72	4.0	9.0	11.0	0.3890633285045624	0.7347260117530823	0.006736055451549211	0.23529411764705882	87.72	4.0	9.0	10.0	0.3708464205265045	0.7413992881774902	0.4045668554047038	0.6578947368421053	88.06	7.0	53.94666666666666	17.5	0.6658512353897095	0.9132571220397949																								
0.11268723396380222	0.40625000000000006	70.13	9.0	36.0	22.0	0.4543939232826233	0.32820966839790344	0.11268723396380222	0.40625000000000006	70.13	9.0	36.0	22.0	0.4543939232826233	0.32820966839790344	0.2003595519202942	0.4799999999999999	57.61	11.0	30.870000000000005	26.0	0.48374131321907043	0.40175580978393555	6.021532777772032e-156	0.15789473684210525	53.88	8.0	10.0	11.0	0.2183641940355301	0.38423478603363037	1.0	1.0	26.14	17.0	73.17333333333337	38.0	0.9999998211860657	1.0000001192092896	3.0510687258447865e-155	0.2727272727272727	72.16	8.0	71.68	17.0	0.3092159926891327	0.3179910182952881	0.05646946658935685	0.3902439024390244	49.82	10.0	18.330000000000002	14.0	0.3914412260055542	0.4578368365764618	3.0510687258447865e-155	0.2727272727272727	72.16	8.0	71.68	16.0	0.2859649062156677	0.3197241723537445	0.05646946658935685	0.3902439024390244	49.82	10.0	18.330000000000002	13.0	0.3604758381843567	0.4642346501350403																								
0.06703045159326147	0.3255813953488372	74.9	7.0	41.0	15.0	0.3402889370918274	0.46657228469848633	0.2672653197678461	0.47058823529411764	41.36	11.0	56.000000000000014	16.333333333333332	0.43061771988868713	0.6376098990440369	0.24743582965269675	0.4210526315789474	46.47	11.0	70.00000000000001	19.0	0.4415031969547272	0.7275586128234863	0.0	0.0	77.91	0.0	2.0	3.0	-0.18505822122097015	0.15168067812919617	1.0	1.0	47.79	10.0	47.25	16.333333333333332	1.0	1.0	0.004142800382707732	0.18867924528301885	80.28	3.0	8.0	9.0	0.27532434463500977	0.7046785950660706	0.06603685639156037	0.43333333333333335	64.71	9.0	15.0	16.0	0.44768357276916504	0.6649662256240845	0.0037054333091786533	0.18867924528301885	80.28	6.0	8.0	8.0	0.2532194256782532	0.7014369368553162	0.07587057170435074	0.43333333333333335	64.71	9.0	15.0	15.0	0.4564158320426941	0.6598268747329712																								
